"Id","Weekly_Sales"
"40_98_2013-03-01",745.74
"40_98_2013-03-08",92.4
"40_98_2013-03-15",270
"40_98_2013-03-22",149.34
"40_98_2013-03-29",12079.12
"40_98_2013-04-05",3273.96
"40_98_2013-04-12",3012.22
"40_98_2013-04-19",1175.08
"40_98_2013-04-26",978.16
"40_98_2013-05-03",11951.98
"40_98_2013-05-10",4841.82
"40_98_2013-05-17",3585.87
"40_98_2013-05-24",5596.65
"40_98_2013-05-31",20293.95
"40_98_2013-06-07",685.7
"40_98_2013-06-14",9179.3
"40_98_2013-06-21",12292.68
"40_98_2013-06-28",7889.07
"40_98_2013-07-05",7817.27
"40_98_2013-07-12",0
"40_98_2013-07-19",7256.37
"40_98_2013-07-26",3238.54
"40_99_2012-11-02",2545.7
"40_99_2012-11-09",567.72
"40_99_2012-11-23",1628.89
"40_99_2012-11-30",3656.68
"40_99_2012-12-07",1420
"40_99_2012-12-14",10887.58
"40_99_2012-12-21",3596.85
"40_99_2012-12-28",2873.72
"40_99_2013-01-04",3458.58
"40_99_2013-02-01",10746.02
"40_99_2013-02-08",1197.9
"40_99_2013-02-15",6995.32
"40_99_2013-04-05",7948.41
"40_99_2013-04-12",1388.83
"40_99_2013-04-19",1128.48
"40_99_2013-05-03",9837.33
"40_99_2013-05-10",3403.74
"40_99_2013-05-17",19447.48
"40_99_2013-05-24",677
"40_99_2013-05-31",15313.94
"40_99_2013-06-07",58189.16
"40_99_2013-06-14",3341.32
"40_99_2013-06-21",341
"40_99_2013-07-05",301.49
"40_99_2013-07-19",1351.5
"40_99_2013-07-26",10116.1
"41_1_2012-11-02",3854.08
"41_1_2012-11-09",4881.58
"41_1_2012-11-16",1666.98
"41_1_2012-11-23",1308.48
"41_1_2012-11-30",5275.22
"41_1_2012-12-07",7894.41
"41_1_2012-12-14",2117.3
"41_1_2012-12-21",5540.09
"41_1_2012-12-28",875.58
"41_1_2013-01-04",1621.05
"41_1_2013-01-11",893.51
"41_1_2013-01-18",160.46
"41_1_2013-01-25",294.28
"41_1_2013-02-01",3165.47
"41_1_2013-02-08",886.4
"41_1_2013-02-15",1175.08
"41_1_2013-02-22",745.74
"41_1_2013-03-01",11951.98
"41_1_2013-03-08",11703.17
"41_1_2013-03-15",252
"41_1_2013-03-22",3482.03
"41_1_2013-03-29",1081
"41_1_2013-04-05",2545.7
"41_1_2013-04-12",3238.54
"41_1_2013-04-19",7817.27
"41_1_2013-04-26",3012.22
"41_1_2013-05-03",0
"41_1_2013-05-10",1470.6
"41_1_2013-05-17",14887.96
"41_1_2013-05-24",20293.95
"41_1_2013-05-31",92.4
"41_1_2013-06-07",7329.47
"41_1_2013-06-14",5498.05
"41_1_2013-06-21",3910.21
"41_1_2013-06-28",7847.95
"41_1_2013-07-05",9167.85
"41_1_2013-07-12",12292.68
"41_1_2013-07-19",685.7
"41_1_2013-07-26",7889.07
"41_2_2012-11-02",7256.37
"41_2_2012-11-09",10252.72
"41_2_2012-11-16",3274.04
"41_2_2012-11-23",301.49
"41_2_2012-11-30",8398.66
"41_2_2012-12-07",3273.96
"41_2_2012-12-14",4881.58
"41_2_2012-12-21",2768.71
"41_2_2012-12-28",2873.72
"41_2_2013-01-04",5561.39
"41_2_2013-01-11",477.59
"41_2_2013-01-18",1598.44
"41_2_2013-01-25",15
"41_2_2013-02-01",1420
"41_2_2013-02-08",1767.5
"41_2_2013-02-15",58189.16
"41_2_2013-02-22",1128.48
"41_2_2013-03-01",1219.96
"41_2_2013-03-08",0
"41_2_2013-03-15",3341.32
"41_2_2013-03-22",10887.58
"41_2_2013-03-29",875.58
"41_2_2013-04-05",2117.3
"41_2_2013-04-12",19447.48
"41_2_2013-04-19",5002
"41_2_2013-04-26",1197.9
"41_2_2013-05-03",269.85
"41_2_2013-05-10",3854.08
"41_2_2013-05-17",1351.5
"41_2_2013-05-24",10116.1
"41_2_2013-05-31",6494.74
"41_2_2013-06-07",3555.18
"41_2_2013-06-14",5540.09
"41_2_2013-06-21",1249.29
"41_2_2013-06-28",779.59
"41_2_2013-07-05",294.28
"41_2_2013-07-12",0
"41_2_2013-07-19",12079.12
"41_2_2013-07-26",3260.12
"41_3_2012-11-02",1117.66
"41_3_2012-11-09",160.46
"41_3_2012-11-16",3561.05
"41_3_2012-11-23",3165.47
"41_3_2012-11-30",3867.2
"41_3_2012-12-07",822.41
"41_3_2012-12-14",7329.47
"41_3_2012-12-21",886.4
"41_3_2012-12-28",895
"41_3_2013-01-04",12
"41_3_2013-01-11",3910.61
"41_3_2013-01-18",54.55
"41_3_2013-01-25",2495.15
"41_3_2013-02-01",243
"41_3_2013-02-08",8148.67
"41_3_2013-02-15",10168.23
"41_3_2013-02-22",3390.1
"41_3_2013-03-01",1289.4
"41_3_2013-03-08",12076.16
"41_3_2013-03-15",472.18
"41_3_2013-03-22",601.05
"41_3_2013-03-29",9179.3
"41_3_2013-04-05",1621.05
"41_3_2013-04-12",2545.75
"41_3_2013-04-19",1238
"41_3_2013-04-26",898.73
"41_3_2013-05-03",555.86
"41_3_2013-05-10",2768.71
"41_3_2013-05-17",9041.68
"41_3_2013-05-24",7965.65
"41_3_2013-05-31",3686.65
"41_3_2013-06-07",22301.6
"41_3_2013-06-14",483.72
"41_3_2013-06-21",5595.44
"41_3_2013-06-28",1470.6
"41_3_2013-07-05",5601.24
"41_3_2013-07-12",8086.98
"41_3_2013-07-19",1154.18
"41_3_2013-07-26",0
"41_4_2012-11-02",269.85
"41_4_2012-11-09",3365.91
"41_4_2012-11-16",5560.98
"41_4_2012-11-23",5013.84
"41_4_2012-11-30",467.47
"41_4_2012-12-07",1109.14
"41_4_2012-12-14",1923.56
"41_4_2012-12-21",11479.65
"41_4_2012-12-28",13043.85
"41_4_2013-01-04",19571.55
"41_4_2013-01-11",10401.48
"41_4_2013-01-18",4190.03
"41_4_2013-01-25",14923.22
"41_4_2013-02-01",6494.74
"41_4_2013-02-08",66035.54
"41_4_2013-02-15",1767.5
"41_4_2013-02-22",3555.18
"41_4_2013-03-01",996.67
"41_4_2013-03-08",1263.59
"41_4_2013-03-15",8831.58
"41_4_2013-03-22",147.89
"41_4_2013-03-29",3260.12
"41_4_2013-04-05",3912.28
"41_4_2013-04-12",243
"41_4_2013-04-19",676.53
"41_4_2013-04-26",12088.16
"41_4_2013-05-03",449.91
"41_4_2013-05-10",2357.98
"41_4_2013-05-17",8148.67
"41_4_2013-05-24",294.28
"41_4_2013-05-31",3274.04
"41_4_2013-06-07",898.73
"41_4_2013-06-14",9413.7
"41_4_2013-06-21",8519.25
"41_4_2013-06-28",10168.23
"41_4_2013-07-05",5665.43
"41_4_2013-07-12",911.24
"41_4_2013-07-19",325
"41_4_2013-07-26",0
"41_5_2012-11-02",3597.46
"41_5_2012-11-09",1470.6
"41_5_2012-11-16",779.59
"41_5_2012-11-23",3365.91
"41_5_2012-11-30",1309.76
"41_5_2012-12-07",1610.74
"41_5_2012-12-14",497.22
"41_5_2012-12-21",1113.7
"41_5_2012-12-28",12076.16
"41_5_2013-01-04",4474.15
"41_5_2013-01-11",9167.85
"41_5_2013-01-18",11659.31
"41_5_2013-01-25",5601.24
"41_5_2013-02-01",2865.18
"41_5_2013-02-08",1304
"41_5_2013-02-15",13372.55
"41_5_2013-02-22",1438.19
"41_5_2013-03-01",54.55
"41_5_2013-03-08",2497.03
"41_5_2013-03-15",472.18
"41_5_2013-03-22",22301.6
"41_5_2013-03-29",1109.14
"41_5_2013-04-05",717.15
"41_5_2013-04-12",8595.88
"41_5_2013-04-19",3617.23
"41_5_2013-04-26",284.88
"41_5_2013-05-03",6786.44
"41_5_2013-05-10",3137.08
"41_5_2013-05-17",1105.5
"41_5_2013-05-24",996.67
"41_5_2013-05-31",14737.56
"41_5_2013-06-07",8086.98
"41_5_2013-06-14",69.6
"41_5_2013-06-21",10409.37
"41_5_2013-06-28",5560.98
"41_5_2013-07-05",1193.56
"41_5_2013-07-12",5013.84
"41_5_2013-07-19",0
"41_5_2013-07-26",19683.38
"41_6_2012-11-02",3561.05
"41_6_2012-11-09",66035.54
"41_6_2012-11-16",2148.98
"41_6_2012-11-23",8831.58
"41_6_2012-11-30",3343.37
"41_6_2012-12-07",472.18
"41_6_2012-12-14",3105.05
"41_6_2012-12-21",1298.63
"41_6_2012-12-28",999.04
"41_6_2013-01-04",12088.16
"41_6_2013-01-11",243
"41_6_2013-01-18",1113.7
"41_6_2013-01-25",3966.51
"41_6_2013-02-01",1109.14
"41_6_2013-02-08",10807.6
"41_6_2013-02-15",2545.75
"41_6_2013-02-22",1725
"41_6_2013-03-01",60441.33
"41_6_2013-03-08",449.91
"41_6_2013-03-15",9413.7
"41_6_2013-03-22",3127.2
"41_6_2013-03-29",5183.62
"41_6_2013-04-05",7841.57
"41_6_2013-04-12",749.49
"41_6_2013-04-19",917.86
"41_6_2013-04-26",831.4
"41_6_2013-05-03",9223.74
"41_6_2013-05-10",1309.76
"41_6_2013-05-17",3271.97
"41_6_2013-05-24",822.41
"41_6_2013-05-31",307.88
"41_6_2013-06-07",3716.87
"41_6_2013-06-14",46.55
"41_6_2013-06-21",3597.46
"41_6_2013-06-28",1304
"41_6_2013-07-05",8972.27
"41_6_2013-07-12",3258.78
"41_6_2013-07-19",284.88
"41_6_2013-07-26",8595.88
"41_7_2012-11-02",147.89
"41_7_2012-11-09",2865.18
"41_7_2012-11-16",11659.31
"41_7_2012-11-23",2332.6
"41_7_2012-11-30",9181.16
"41_7_2012-12-07",10131.32
"41_7_2012-12-14",1154.18
"41_7_2012-12-21",4474.15
"41_7_2012-12-28",21586.72
"41_7_2013-01-04",5595.44
"41_7_2013-01-11",7642.75
"41_7_2013-01-18",717.15
"41_7_2013-01-25",5156.7
"41_7_2013-02-01",2805.1
"41_7_2013-02-08",19571.55
"41_7_2013-02-15",69.6
"41_7_2013-02-22",3123.1
"41_7_2013-03-01",13043.85
"41_7_2013-03-08",1481.8
"41_7_2013-03-15",10409.37
"41_7_2013-03-22",1091.18
"41_7_2013-03-29",1193.56
"41_7_2013-04-05",7956.07
"41_7_2013-04-12",14923.22
"41_7_2013-04-19",6349.3
"41_7_2013-04-26",1661.11
"41_7_2013-05-03",490.42
"41_7_2013-05-10",2497.03
"41_7_2013-05-17",2972.34
"41_7_2013-05-24",11112.86
"41_7_2013-05-31",4784.46
"41_7_2013-06-07",974.6
"41_7_2013-06-14",3966.51
"41_7_2013-06-21",0
"41_7_2013-06-28",1208
"41_7_2013-07-05",3227.27
"41_7_2013-07-12",1725
"41_7_2013-07-19",5085.45
"41_7_2013-07-26",1438.19
"41_8_2012-11-02",325.79
"41_8_2012-11-09",4463.54
"41_8_2012-11-16",10968.99
"41_8_2012-11-23",9830.59
"41_8_2012-11-30",846.7
"41_8_2012-12-07",162.23
"41_8_2012-12-14",189
"41_8_2012-12-21",1196.14
"41_8_2012-12-28",3002.31
"41_8_2013-01-04",9652.28
"41_8_2013-01-11",1113.7
"41_8_2013-01-18",2341.13
"41_8_2013-01-25",8519.25
"41_8_2013-02-01",1030.19
"41_8_2013-02-08",1024.14
"41_8_2013-02-15",497.22
"41_8_2013-02-22",354.02
"41_8_2013-03-01",10272.76
"41_8_2013-03-08",18679.32
"41_8_2013-03-15",2805.1
"41_8_2013-03-22",2558.99
"41_8_2013-03-29",0
"41_8_2013-04-05",0
"41_8_2013-04-12",4185.34
"41_8_2013-04-19",6409.96
"41_8_2013-04-26",1105.5
"41_8_2013-05-03",8316.07
"41_8_2013-05-10",3127.2
"41_8_2013-05-17",54444.95
"41_8_2013-05-24",21586.72
"41_8_2013-05-31",726.47
"41_8_2013-06-07",3123.1
"41_8_2013-06-14",14737.56
"41_8_2013-06-21",5156.7
"41_8_2013-06-28",91.46
"41_8_2013-07-05",7841.57
"41_8_2013-07-12",8972.27
"41_8_2013-07-19",1257.5
"41_8_2013-07-26",6355.17
"41_9_2012-11-02",0
"41_9_2012-11-09",3617.23
"41_9_2012-11-16",12594.58
"41_9_2012-11-23",496.8
"41_9_2012-11-30",1246.52
"41_9_2012-12-07",1125.23
"41_9_2012-12-14",10131.32
"41_9_2012-12-21",742.41
"41_9_2012-12-28",2077.73
"41_9_2013-01-04",7849.55
"41_9_2013-01-11",11564.96
"41_9_2013-01-18",189
"41_9_2013-01-25",2268.61
"41_9_2013-02-01",1179
"41_9_2013-02-08",999.04
"41_9_2013-02-15",3083.88
"41_9_2013-02-22",4185.34
"41_9_2013-03-01",3206.7
"41_9_2013-03-08",11112.86
"41_9_2013-03-15",373.1
"41_9_2013-03-22",1298.63
"41_9_2013-03-29",53934.19
"41_9_2013-04-05",4402.15
"41_9_2013-04-12",917.86
"41_9_2013-04-19",453.62
"41_9_2013-04-26",8316.07
"41_9_2013-05-03",4292.86
"41_9_2013-05-10",749.49
"41_9_2013-05-17",846.7
"41_9_2013-05-24",12594.58
"41_9_2013-05-31",354.02
"41_9_2013-06-07",9949.95
"41_9_2013-06-14",6409.96
"41_9_2013-06-21",9103.46
"41_9_2013-06-28",3160.18
"41_9_2013-07-05",5046.42
"41_9_2013-07-12",1740.55
"41_9_2013-07-19",2708.16
"41_9_2013-07-26",10272.76
"41_10_2012-11-02",10807.6
"41_10_2012-11-09",10065.83
"41_10_2012-11-16",6355.17
"41_10_2012-11-23",726.47
"41_10_2012-11-30",44.55
"41_10_2012-12-07",8422.24
"41_10_2012-12-14",860.92
"41_10_2012-12-21",1471.97
"41_10_2012-12-28",2558.99
"41_10_2013-01-04",1196.14
"41_10_2013-01-11",2730.72
"41_10_2013-01-18",5398.7
"41_10_2013-01-25",162.23
"41_10_2013-02-01",21920.46
"41_10_2013-02-08",3610.08
"41_10_2013-02-15",460.32
"41_10_2013-02-22",1246.52
"41_10_2013-03-01",2077.73
"41_10_2013-03-08",18679.32
"41_10_2013-03-15",496.8
"41_10_2013-03-22",11492.99
"41_10_2013-03-29",1030.19
"41_10_2013-04-05",14326.57
"41_10_2013-04-12",1155.14
"41_10_2013-04-19",3716.87
"41_10_2013-04-26",3367
"41_10_2013-05-03",10131.32
"41_10_2013-05-10",8112.56
"41_10_2013-05-17",7849.55
"41_10_2013-05-24",1163.96
"41_10_2013-05-31",2332.6
"41_10_2013-06-07",490.42
"41_10_2013-06-14",3159.65
"41_10_2013-06-21",12264.38
"41_10_2013-06-28",2492.64
"41_10_2013-07-05",2760.54
"41_10_2013-07-12",338.1
"41_10_2013-07-19",189
"41_10_2013-07-26",2086.41
"41_11_2012-11-02",54444.95
"41_11_2012-11-09",1874.8
"41_11_2012-11-16",5046.42
"41_11_2012-11-23",10065.83
"41_11_2012-11-30",881.84
"41_11_2012-12-07",373.1
"41_11_2012-12-14",8417.11
"41_11_2012-12-21",929
"41_11_2012-12-28",634.54
"41_11_2013-01-04",2905.25
"41_11_2013-01-11",6947.83
"41_11_2013-01-18",3610.08
"41_11_2013-01-25",4230.31
"41_11_2013-02-01",13397.65
"41_11_2013-02-08",10740.16
"41_11_2013-02-15",1372.88
"41_11_2013-02-22",1252.08
"41_11_2013-03-01",10475.82
"41_11_2013-03-08",9177.87
"41_11_2013-03-15",23277.56
"41_11_2013-03-22",914.94
"41_11_2013-03-29",31.92
"41_11_2013-04-05",14147.59
"41_11_2013-04-12",139.31
"41_11_2013-04-19",2730.72
"41_11_2013-04-26",6135.04
"41_11_2013-05-03",1294.77
"41_11_2013-05-10",767.79
"41_11_2013-05-17",4184.82
"41_11_2013-05-24",8422.24
"41_11_2013-05-31",1323.79
"41_11_2013-06-07",1277.92
"41_11_2013-06-14",457.82
"41_11_2013-06-21",86.64
"41_11_2013-06-28",2077.73
"41_11_2013-07-05",1054.29
"41_11_2013-07-12",2529
"41_11_2013-07-19",460.32
"41_11_2013-07-26",3302.68
"41_12_2012-11-02",851.31
"41_12_2012-11-09",10968.99
"41_12_2012-11-16",4797.64
"41_12_2012-11-23",11492.99
"41_12_2012-11-30",6576.76
"41_12_2012-12-07",1934
"41_12_2012-12-14",8529.37
"41_12_2012-12-21",10197.39
"41_12_2012-12-28",3525.16
"41_12_2013-01-04",18048.09
"41_12_2013-01-11",772.9
"41_12_2013-01-18",1163.96
"41_12_2013-01-25",3367
"41_12_2013-02-01",836.68
"41_12_2013-02-08",3206.7
"41_12_2013-02-15",171
"41_12_2013-02-22",3083.88
"41_12_2013-03-01",2166.65
"41_12_2013-03-08",523.78
"41_12_2013-03-15",1294.77
"41_12_2013-03-22",462.08
"41_12_2013-03-29",2268.61
"41_12_2013-04-05",6947.83
"41_12_2013-04-12",12264.38
"41_12_2013-04-19",557.46
"41_12_2013-04-26",653
"41_12_2013-05-03",4938.65
"41_12_2013-05-10",3693.13
"41_12_2013-05-17",256.92
"41_12_2013-05-24",10740.16
"41_12_2013-05-31",4230.06
"41_12_2013-06-07",1372.88
"41_12_2013-06-14",1740.55
"41_12_2013-06-21",5179.19
"41_12_2013-06-28",47.52
"41_12_2013-07-05",2708.16
"41_12_2013-07-12",1323.79
"41_12_2013-07-19",11648.3
"41_12_2013-07-26",135.01
"41_13_2012-11-02",0
"41_13_2012-11-09",3235.42
"41_13_2012-11-16",1252.08
"41_13_2012-11-23",63947.14
"41_13_2012-11-30",13397.65
"41_13_2012-12-07",4078.59
"41_13_2012-12-14",8417.11
"41_13_2012-12-21",23277.56
"41_13_2012-12-28",1277.92
"41_13_2013-01-04",14147.59
"41_13_2013-01-11",8052.41
"41_13_2013-01-18",1850.03
"41_13_2013-01-25",2595.54
"41_13_2013-02-01",361.85
"41_13_2013-02-08",4508.4
"41_13_2013-02-15",3033.54
"41_13_2013-02-22",11492.99
"41_13_2013-03-01",2499.2
"41_13_2013-03-08",3302.68
"41_13_2013-03-15",914.94
"41_13_2013-03-22",8112.56
"41_13_2013-03-29",305.83
"41_13_2013-04-05",772.9
"41_13_2013-04-12",9356.12
"41_13_2013-04-19",520
"41_13_2013-04-26",1006.99
"41_13_2013-05-03",767.79
"41_13_2013-05-10",2184.66
"41_13_2013-05-17",9215.62
"41_13_2013-05-24",544.13
"41_13_2013-05-31",0
"41_13_2013-06-07",18048.09
"41_13_2013-06-14",10742.23
"41_13_2013-06-21",1369
"41_13_2013-06-28",5999.35
"41_13_2013-07-05",9031.4
"41_13_2013-07-12",297
"41_13_2013-07-19",3231.37
"41_13_2013-07-26",11477.06
"41_14_2012-11-02",850.49
"41_14_2012-11-09",1466.53
"41_14_2012-11-16",47.85
"41_14_2012-11-23",2696.8
"41_14_2012-11-30",1169.96
"41_14_2012-12-07",4943.67
"41_14_2012-12-14",9598.92
"41_14_2012-12-21",1899.66
"41_14_2012-12-28",216.86
"41_14_2013-01-04",63994.66
"41_14_2013-01-11",596
"41_14_2013-01-18",2543.08
"41_14_2013-01-25",21628.42
"41_14_2013-02-01",557.46
"41_14_2013-02-08",3798.11
"41_14_2013-02-15",263.88
"41_14_2013-02-22",4348.41
"41_14_2013-03-01",527.49
"41_14_2013-03-08",1144.84
"41_14_2013-03-15",2492.64
"41_14_2013-03-22",9323.17
"41_14_2013-03-29",3608.82
"41_14_2013-04-05",8490.49
"41_14_2013-04-12",14085.6
"41_14_2013-04-19",384.06
"41_14_2013-04-26",6763.9
"41_14_2013-05-03",1323.79
"41_14_2013-05-10",18048.09
"41_14_2013-05-17",1064.7
"41_14_2013-05-24",3866.44
"41_14_2013-05-31",3033.54
"41_14_2013-06-07",563.61
"41_14_2013-06-14",670.52
"41_14_2013-06-21",12409.06
"41_14_2013-06-28",5179.19
"41_14_2013-07-05",338.1
"41_14_2013-07-12",11648.3
"41_14_2013-07-19",8232.06
"41_14_2013-07-26",2914.72
"41_16_2012-11-02",605
"41_16_2012-11-09",3051.55
"41_16_2012-11-16",1930.86
"41_16_2012-11-23",3214.26
"41_16_2012-11-30",135.01
"41_16_2012-12-07",1369
"41_16_2012-12-14",10646.28
"41_16_2012-12-21",5999.35
"41_16_2012-12-28",4508.4
"41_16_2013-01-04",10447.41
"41_16_2013-01-11",1197.92
"41_16_2013-01-18",2545.96
"41_16_2013-01-25",8420.73
"41_16_2013-02-01",1850.03
"41_16_2013-02-08",2086.41
"41_16_2013-02-15",1065.51
"41_16_2013-02-22",822.2
"41_16_2013-03-01",8195.86
"41_16_2013-03-08",10847.06
"41_16_2013-03-15",3339.17
"41_16_2013-03-22",270
"41_16_2013-03-29",9383.45
"41_16_2013-04-05",2696.8
"41_16_2013-04-12",2263.47
"41_16_2013-04-19",1878.85
"41_16_2013-04-26",65.41
"41_16_2013-05-03",4508.4
"41_16_2013-05-10",639.52
"41_16_2013-05-17",1620.87
"41_16_2013-05-24",361.85
"41_16_2013-05-31",5179.19
"41_16_2013-06-07",3866.44
"41_16_2013-06-14",556.88
"41_16_2013-06-21",4943.67
"41_16_2013-06-28",47.52
"41_16_2013-07-05",63994.66
"41_16_2013-07-12",12380.57
"41_16_2013-07-19",8404.78
"41_16_2013-07-26",605
"41_17_2012-11-02",561
"41_17_2012-11-09",1130.27
"41_17_2012-11-16",2543.08
"41_17_2012-11-23",441.18
"41_17_2012-11-30",1751.46
"41_17_2012-12-07",1118
"41_17_2012-12-14",2914.66
"41_17_2012-12-21",4330.2
"41_17_2012-12-28",19035.75
"41_17_2013-01-04",634.53
"41_17_2013-01-11",130.12
"41_17_2013-01-18",3513.4
"41_17_2013-01-25",13779.86
"41_17_2013-02-01",21628.42
"41_17_2013-02-08",269.96
"41_17_2013-02-15",563.61
"41_17_2013-02-22",1060.76
"41_17_2013-03-01",3051.55
"41_17_2013-03-08",3033.54
"41_17_2013-03-15",7931.34
"41_17_2013-03-22",10646.28
"41_17_2013-03-29",1134.37
"41_17_2013-04-05",2545.96
"41_17_2013-04-12",6763.9
"41_17_2013-04-19",10146.25
"41_17_2013-04-26",9787.56
"41_17_2013-05-03",384.06
"41_17_2013-05-10",1064.7
"41_17_2013-05-17",2047.61
"41_17_2013-05-24",0
"41_17_2013-05-31",5673.3
"41_17_2013-06-07",822.2
"41_17_2013-06-14",4140.44
"41_17_2013-06-21",3214.26
"41_17_2013-06-28",9323.17
"41_17_2013-07-05",7421.61
"41_17_2013-07-12",8195.86
"41_17_2013-07-19",1337.32
"41_17_2013-07-26",1056.88
"41_18_2012-11-02",1904.26
"41_18_2012-11-09",455.49
"41_18_2012-11-16",30.32
"41_18_2012-11-23",31.14
"41_18_2012-11-30",288
"41_18_2012-12-07",2707.35
"41_18_2012-12-14",2496.55
"41_18_2012-12-21",1945.67
"41_18_2012-12-28",882.24
"41_18_2013-01-04",9598.92
"41_18_2013-01-11",3273.88
"41_18_2013-01-18",63473.63
"41_18_2013-01-25",111.55
"41_18_2013-02-01",9349.21
"41_18_2013-02-08",422.75
"41_18_2013-02-15",21704.2
"41_18_2013-02-22",567.43
"41_18_2013-03-01",2544.09
"41_18_2013-03-08",384.06
"41_18_2013-03-15",605
"41_18_2013-03-22",1499.98
"41_18_2013-03-29",1118.15
"41_18_2013-04-05",11392.96
"41_18_2013-04-12",1134.37
"41_18_2013-04-19",2948.58
"41_18_2013-04-26",8420.73
"41_18_2013-05-03",10283.95
"41_18_2013-05-10",9787.56
"41_18_2013-05-24",6905.53
"41_18_2013-06-07",13779.86
"41_18_2013-06-14",5008.12
"41_18_2013-06-21",1620.87
"41_18_2013-07-05",6110.77
"41_18_2013-07-19",1329.63
"41_18_2013-07-26",563.61
"41_19_2012-11-02",5025.22
"41_19_2012-11-09",4348.41
"41_19_2012-11-16",19035.75
"41_19_2012-11-23",5153.97
"41_19_2012-11-30",12409.06
"41_19_2012-12-07",5505.43
"41_19_2012-12-14",3151.43
"41_19_2012-12-21",495
"41_19_2012-12-28",8656.95
"41_19_2013-01-04",1879.59
"41_19_2013-01-11",3346.02
"41_19_2013-01-18",3051.55
"41_19_2013-01-25",11477.06
"41_19_2013-02-01",509.28
"41_19_2013-02-08",4004.71
"41_19_2013-02-15",848.44
"41_19_2013-02-22",1094.23
"41_19_2013-03-01",3225.45
"41_19_2013-03-08",634.53
"41_19_2013-03-15",8232.06
"41_19_2013-03-22",328.4
"41_19_2013-03-29",1197.92
"41_19_2013-04-05",0
"41_19_2013-04-12",1060.76
"41_19_2013-04-19",2138.61
"41_19_2013-04-26",8608.84
"41_19_2013-05-03",2634.67
"41_19_2013-05-10",36773.87
"41_19_2013-05-17",3175
"41_19_2013-05-24",1647.98
"41_19_2013-05-31",18176.15
"41_19_2013-06-07",8029.15
"41_19_2013-06-14",14436.16
"41_19_2013-06-21",43409.92
"41_19_2013-06-28",6977.09
"41_19_2013-07-05",3301.01
"41_19_2013-07-12",9967.37
"41_19_2013-07-19",20344.92
"41_19_2013-07-26",69.8
"41_20_2012-11-02",5066.24
"41_20_2012-11-09",79311.37
"41_20_2012-11-16",38306.3
"41_20_2012-11-23",22623.94
"41_20_2012-11-30",3058.5
"41_20_2012-12-07",41516.01
"41_20_2012-12-14",22961.44
"41_20_2012-12-21",22201.18
"41_20_2012-12-28",76703.15
"41_20_2013-01-04",3861.6
"41_20_2013-01-11",22542.75
"41_20_2013-01-18",2106.83
"41_20_2013-01-25",2740.85
"41_20_2013-02-01",18230.14
"41_20_2013-02-08",21155.44
"41_20_2013-02-15",14095.7
"41_20_2013-02-22",8930.36
"41_20_2013-03-01",3207.57
"41_20_2013-03-08",51952.03
"41_20_2013-03-15",48050
"41_20_2013-03-22",108413.49
"41_20_2013-03-29",19754.65
"41_20_2013-04-05",4794.93
"41_20_2013-04-12",33162.14
"41_20_2013-04-19",4657.21
"41_20_2013-04-26",10374.2
"41_20_2013-05-03",11049.41
"41_20_2013-05-10",47859.96
"41_20_2013-05-17",370.49
"41_20_2013-05-24",8048.71
"41_20_2013-05-31",29745.29
"41_20_2013-06-07",1885
"41_20_2013-06-14",0
"41_20_2013-06-21",12954.69
"41_20_2013-06-28",66719.56
"41_20_2013-07-05",14532.97
"41_20_2013-07-12",27501.03
"41_20_2013-07-19",40782.5
"41_20_2013-07-26",2075.15
"41_21_2012-11-02",36538.18
"41_21_2012-11-09",42614.9
"41_21_2012-11-16",18341.88
"41_21_2012-11-23",8114.38
"41_21_2012-11-30",9240.95
"41_21_2012-12-07",28945.55
"41_21_2012-12-14",7784.27
"41_21_2012-12-21",73178.81
"41_21_2012-12-28",951.41
"41_21_2013-01-04",33771.93
"41_21_2013-01-11",6090.76
"41_21_2013-01-18",316.8
"41_21_2013-01-25",7587.23
"41_21_2013-02-01",6738
"41_21_2013-02-08",9344.27
"41_21_2013-02-15",3759.78
"41_21_2013-02-22",55338.72
"41_21_2013-03-01",11805.69
"41_21_2013-03-08",11746.26
"41_21_2013-03-15",1988.21
"41_21_2013-03-22",3225.35
"41_21_2013-03-29",18531.69
"41_21_2013-04-05",3050
"41_21_2013-04-12",18726.4
"41_21_2013-04-19",48050
"41_21_2013-04-26",14151.06
"41_21_2013-05-03",118900.91
"41_21_2013-05-10",3359.14
"41_21_2013-05-17",7997.68
"41_21_2013-05-24",47026.74
"41_21_2013-05-31",20344.92
"41_21_2013-06-07",1647.98
"41_21_2013-06-14",29745.29
"41_21_2013-06-21",22117.46
"41_21_2013-06-28",20454.66
"41_21_2013-07-05",12954.69
"41_21_2013-07-12",44994.93
"41_21_2013-07-19",0
"41_21_2013-07-26",51952.03
"41_22_2012-11-02",3301.01
"41_22_2012-11-09",2106.83
"41_22_2012-11-16",5066.24
"41_22_2012-11-23",9967.37
"41_22_2012-11-30",79521.16
"41_22_2012-12-07",3175
"41_22_2012-12-14",9240.95
"41_22_2012-12-21",41698.55
"41_22_2012-12-28",2688
"41_22_2013-01-04",40782.5
"41_22_2013-01-11",22201.18
"41_22_2013-01-18",20804.41
"41_22_2013-01-25",7639.97
"41_22_2013-02-01",18747.31
"41_22_2013-02-08",5338.66
"41_22_2013-02-15",67.8
"41_22_2013-02-22",27501.03
"41_22_2013-03-01",10034.18
